PARSEKYABLE_DES_SOURCE,ID_EXCH_SYMBOL,PRIMARY_EXCHANGE_NAME,CRNCY,ID_BB_GLOBAL,ID_SEDOL1,ID_ISIN,ID_CUSIP,PX_CLOSE,VOLUME_AVG_20D,CURRENT_MARKET_CAP_SHARE_CLASS,BICS_LEVEL_1_SECTOR_CODE,BICS_LEVEL_2_INDUSTRY_GROUP_CODE,BICS_LEVEL_3_INDUSTRY_CODE,BICS_LEVEL_4_SUB_INDUSTRY_CODE,SECURITY_TYP,PX_ROUND_LOT_SIZE,FUT_CONTRACT_SIZE_REALTIME,FUT_TICK_SIZE
8359 HK Equity,8359,Hong Kong,HKD,BBG00CM527P2,BYZWZT2,KYG468321040,,0.600000,3591483.000000,1200.000000,11,1120,112014,11201415,Common Stock,20000,,
835 HK Equity,835,Hong Kong,HKD,BBG000BXJ290,B99HML9,BMG0539D1121,,0.056000,0.000000,538.034210,13,1310,131016,13101610,Common Stock,10000,,
8360 HK Equity,8360,Hong Kong,HKD,BBG00D7C9J88,BD9GZR1,KYG0149T1013,,0.108000,2335000.000000,64.260000,11,1114,111416,11141613,Common Stock,4000,,
8361 HK Equity,8361,Hong Kong,HKD,BBG009J53XW7,BYYR026,KYG2162T1094,,0.295000,437900.000000,302.570290,11,1115,111516,,Common Stock,2000,,
8362 HK Equity,8362,Hong Kong,HKD,BBG00GZQKZV4,BZ982T2,KYG9722M1024,,0.116000,309000.000000,162.400000,12,1210,121010,12101011,Common Stock,20000,,
8363 HK Equity,8363,Hong Kong,HKD,BBG0077VJGM8,BRGCF81,KYG794451057,,0.410000,131950.000000,145.181000,11,1115,111511,11151115,Common Stock,2000,,
8365 HK Equity,8365,Hong Kong,HKD,BBG00GQ44VX8,BZ0YJC1,,,0.540000,56000.000000,277.128000,14,1412,141214,,Common Stock,5000,,
8366 HK Equity,8366,Hong Kong,HKD,BBG00B9D5Q68,BD72FN7,KYG9897T1067,,0.270000,254000.000000,388.800000,16,1615,161510,16151011,Common Stock,10000,,
8367 HK Equity,8367,Hong Kong,HKD,BBG00JZ61LR9,BF2PYN8,KYG8147A1076,,0.135000,762500.000000,108.000000,11,1116,111613,,Common Stock,10000,,
8368 HK Equity,8368,Hong Kong,HKD,BBG00BFM5J21,BD08DZ0,KYG2562P1037,,0.188000,275150.000000,267.620452,10,1010,101012,,Common Stock,1000,,
836 HK Equity,836,Hong Kong,HKD,BBG000C1DC75,6711566,HK0836012952,,15.200000,8939985.000000,73118.744848,19,1910,191011,19101110,Common Stock,2000,,
8370 HK Equity,8370,Hong Kong,HKD,BBG00FP30C78,BD6VZF7,KYG9898D1007,,0.500000,70400.000000,335.000000,11,1112,111212,11121212,Common Stock,8000,,
8371 HK Equity,8371,Hong Kong,HKD,BBG00JMZP5L4,BFNNS28,KYG868911010,,0.680000,221330.000000,272.000000,11,1116,111613,11161311,Common Stock,4000,,
8372 HK Equity,8372,Hong Kong,HKD,BBG00KD7CHV0,BDVPY91,KYG4136R1020,,0.159000,609000.000000,127.200000,15,1512,151212,,Common Stock,10000,,
8373 HK Equity,8373,Hong Kong,HKD,BBG00J3Q2YZ2,BF367Y2,KYG4790A1067,,2.170000,471250.000000,868.000000,16,1615,161511,16151110,Common Stock,5000,,
8375 HK Equity,8375,Hong Kong,HKD,BBG00J3Q8H74,BF368Z0,,,0.210000,1364000.000000,168.000000,18,1810,181016,,Common Stock,10000,,
8376 HK Equity,8376,Hong Kong,HKD,BBG00J3Q3T91,BDG0V56,KYG3446A1067,,0.475000,311800.000000,190.000000,14,1415,141512,,Common Stock,4000,,
8377 HK Equity,8377,Hong Kong,HKD,BBG00JCX5523,BFF8SF4,KYG8118R1056,,0.355000,149500.000000,284.000000,11,1110,111011,11101111,Common Stock,10000,,
8379 HK Equity,8379,Hong Kong,HKD,BBG00JX8SC43,BF5BQD7,KYG610821061,,0.175000,1023500.000000,140.000000,18,1810,181015,18101511,Common Stock,10000,,
837 HK Equity,837,Hong Kong,HKD,BBG000Q1P3M0,B55JR61,KYG1991G1064,,5.040000,155573.800000,1253.518560,11,1112,111212,11121210,Common Stock,500,,
8383 HK Equity,8383,Hong Kong,HKD,BBG00HLJXDP5,BF23N68,KYG5S10M1014,,0.245000,4554400.000000,196.000000,11,1114,111413,,Common Stock,8000,,
8385 HK Equity,8385,Hong Kong,HKD,BBG00JCQ67J5,BD2CBQ7,HK0000376159,,0.245000,6001500.000000,196.000000,11,1114,111413,11141310,Common Stock,10000,,
838 HK Equity,838,Hong Kong,HKD,BBG000BRS257,B08C0N0,KYG321481015,,0.900000,887200.000000,1556.110620,17,1714,171413,17141311,Common Stock,2000,,
8391 HK Equity,8391,Hong Kong,HKD,BBG00KT7J187,BFMCFT2,KYG3106R1002,,0.395000,1875200.000000,173.800000,11,1114,111413,,Common Stock,4000,,
8392 HK Equity,8392,Hong Kong,HKD,BBG00HVLRL87,BYWG3Z9,KYG7823H1056,,0.410000,23977000.000000,410.000000,11,1112,111212,11121211,Common Stock,10000,,
8395 HK Equity,8395,Hong Kong,HKD,BBG00JR6DT16,BD0M4G0,,,0.068000,416000.000000,107.712000,11,1119,111913,11191312,Common Stock,20000,,
839 HK Equity,839,Hong Kong,HKD,BBG00JDXTJX2,BF13433,KYG2163M1033,,14.380000,6024666.000000,29050.504760,11,1115,111511,11151111,Common Stock,1000,,
83 HK Equity,83,Hong Kong,HKD,BBG000BDSR53,6810429,HK0083000502,,13.140000,3086234.000000,86764.225508,14,1415,141510,14151012,Common Stock,2000,,
8400 HK Equity,8400,Hong Kong,HKD,BBG00J3Q44C1,BF36935,KYG0541R1092,,0.145000,636000.000000,145.000000,18,1810,181011,18101114,Common Stock,10000,,
8401 HK Equity,8401,Hong Kong,HKD,BBG00KBC9HX3,BDVPYD5,KYG8531R1048,,0.900000,1130100.000000,180.000000,10,1010,101010,10101010,Common Stock,2000,,
8402 HK Equity,8402,Hong Kong,HKD,BBG00H2GLJ63,BYVSXB2,,,0.245000,902750.000000,117.600000,17,1714,171411,,Common Stock,5000,,
8403 HK Equity,8403,Hong Kong,HKD,BBG00L1DC759,BDFDL23,KYG2R05A1027,,0.085000,4519000.000000,170.000000,11,1114,111416,,Common Stock,20000,,
8405 HK Equity,8405,Hong Kong,HKD,BBG00H1PLJN5,BYVKSQ8,KYG428881000,,1.100000,318000.000000,440.000000,15,1511,151111,15111112,Common Stock,4000,,
8406 HK Equity,8406,Hong Kong,HKD,BBG00H2F5KD2,BYVSWX7,,,0.157000,1215000.000000,125.600000,11,1118,111810,,Common Stock,10000,,
8407 HK Equity,8407,Hong Kong,HKD,BBG00DY41Z79,BD0BVL1,KYG212101029,,1.250000,37100.000000,5000.000000,14,1412,141214,,Common Stock,2000,,
8409 HK Equity,8409,Hong Kong,HKD,BBG00GCNRXF2,BD6DH57,KYG9700F1037,,0.510000,3942500.000000,408.000000,16,1611,161110,16111013,Common Stock,10000,,
840 HK Equity,840,Hong Kong,HKD,BBG000BPHN84,B0ZL5L3,CNE1000004P0,,0.385000,225200.000000,77.924000,19,1910,191012,19101212,Common Stock,2000,,
8410 HK Equity,8410,Hong Kong,HKD,BBG00GCNMR88,BD6DKV4,KYG290121048,,1.080000,1565000.000000,1080.000000,18,1812,181211,18121113,Common Stock,10000,,
8411 HK Equity,8411,Hong Kong,HKD,BBG00FFG8ZX2,BYQMNG4,KYG5335N1079,,0.200000,882500.000000,200.000000,11,1114,111416,11141613,Common Stock,10000,,
8412 HK Equity,8412,Hong Kong,HKD,BBG00GBCDHX7,BD8QG91,KYG090491005,,0.310000,236500.000000,248.000000,11,1118,111810,11181010,Common Stock,10000,,
8413 HK Equity,8413,Hong Kong,HKD,BBG00GCNMMJ7,BD6DH68,KYG0R20R1005,,0.238000,8952500.000000,276.556000,12,1211,121111,,Common Stock,10000,,
8415 HK Equity,8415,Hong Kong,HKD,BBG00FPC0DM9,BD6VZM4,,,0.241000,412500.000000,269.920000,11,1114,111416,11141613,Common Stock,10000,,
8416 HK Equity,8416,Hong Kong,HKD,BBG00FNG0N40,BD2Z564,KYG452881009,,0.390000,122500.000000,156.000000,11,1114,111413,,Common Stock,5000,,
8417 HK Equity,8417,Hong Kong,HKD,BBG00FVVR2P2,BD1MK16,KYG2616M1069,,0.130000,2772500.000000,227.552000,11,1115,111511,,Common Stock,10000,,
8419 HK Equity,8419,Hong Kong,HKD,BBG00JG1BLP2,BF7MKZ8,KYG069861063,,3.800000,924250.000000,1520.000000,11,1114,111416,,Common Stock,5000,,
841 HK Equity,841,Hong Kong,HKD,BBG000BW2PT7,B5YSGW8,KYG053931062,,0.610000,437500.000000,356.683296,12,1210,121011,12101117,Common Stock,2000,,
8420 HK Equity,8420,Hong Kong,HKD,BBG00GVX5LY8,BF29Y63,KYG6528R1039,,0.177000,1353675.000000,106.200000,18,1812,181211,,Common Stock,5000,,
8421 HK Equity,8421,Hong Kong,HKD,BBG00G3QPR79,BF0BR73,KYG971751063,,0.485000,864000.000000,291.000000,11,1114,111410,11141013,Common Stock,5000,,
8422 HK Equity,8422,Hong Kong,HKD,BBG00JGRR573,BFCLGK7,KYG959001093,,0.900000,3221500.000000,900.000000,16,1615,161511,,Common Stock,10000,,
8423 HK Equity,8423,Hong Kong,HKD,BBG00G3QRZP9,BF0BRC8,KYG446491048,,2.190000,626200.000000,1752.000000,16,1615,161510,16151010,Common Stock,10000,,
8425 HK Equity,8425,Hong Kong,HKD,BBG00G3QPFN7,BF0B386,KYG459051093,,1.780000,484400.000000,712.000000,16,1616,161610,16161012,Common Stock,4000,,
8426 HK Equity,8426,Hong Kong,HKD,BBG00J3Q44J4,BF36805,KYG618231032,,0.181000,157500.100000,144.800000,14,1415,141512,14151211,Common Stock,10000,,
8427 HK Equity,8427,Hong Kong,HKD,BBG00H339QN0,BDFCG70,KYG8T18R1058,,0.280000,896800.000000,173.600000,18,1810,181010,,Common Stock,8000,,
8428 HK Equity,8428,Hong Kong,HKD,BBG00FWL82D7,BD1MJW0,KYG1991R1020,,0.149000,75600.000000,178.800000,11,1116,111613,11161311,Common Stock,12000,,
8429 HK Equity,8429,Hong Kong,HKD,BBG00JCDXRX4,BD2B4Q5,,,0.590000,656750.000000,283.200000,10,1010,101010,,Common Stock,5000,,
842 HK Equity,842,Hong Kong,HKD,BBG0017S0016,B58QGF1,KYG546541015,,0.810000,253350.000000,1099.592549,13,1311,131111,13111115,Common Stock,1000,,
8430 HK Equity,8430,Hong Kong,HKD,BBG00HXL2ZK7,BF2DW94,,,0.495000,4036000.000000,316.800000,16,1617,161715,16171513,Common Stock,5000,,
8431 HK Equity,8431,Hong Kong,HKD,BBG00FWL7SP8,BD1MJZ3,KYG428951050,,0.178000,339000.000000,231.400000,16,1615,161510,16151010,Common Stock,10000,,
8432 HK Equity,8432,Hong Kong,HKD,BBG00FP32MQ3,BD6VZK2,KYG1058P1063,,0.133000,418500.000000,114.380000,11,1116,111613,11161310,Common Stock,10000,,
8436 HK Equity,8436,Hong Kong,HKD,BBG00HZ1T1W2,BF03003,KYG866301032,,0.445000,940500.000000,178.000000,12,1210,121014,12101411,Common Stock,5000,,
8437 HK Equity,8437,Hong Kong,HKD,BBG00HVLS6V3,BYWG3W6,KYG7610R1002,,0.500000,5132600.000000,300.000000,15,1511,151111,,Common Stock,8000,,
8439 HK Equity,8439,Hong Kong,HKD,BBG00G6X98D4,BF28385,KYG826111075,,1.760000,2300.300000,245.471697,14,1413,141310,14131010,Common Stock,2000,,
8442 HK Equity,8442,Hong Kong,HKD,BBG00G3QPC72,BF0BL48,KYG8061B1077,,10.960000,1100.000000,350.720000,11,1110,111010,11101010,Common Stock,500,,
8445 HK Equity,8445,Hong Kong,HKD,BBG00HS3BZF9,BF507C0,KYG654431066,,1.000000,1335500.000000,600.000000,16,1615,161510,16151010,Common Stock,10000,,
8446 HK Equity,8446,Hong Kong,HKD,BBG00GTY4T64,BF29RM0,KYG479741038,,0.204000,20779030.000000,163.200000,18,1810,181011,18101112,Common Stock,10000,,
8447 HK Equity,8447,Hong Kong,HKD,BBG00KGHGPW2,BF3TVW7,KYG631671032,,0.200000,1653500.000000,200.000000,11,1116,111613,,Common Stock,10000,,
8448 HK Equity,8448,Hong Kong,HKD,BBG00K9RNTP0,BFLV608,KYG9370R1065,,0.110000,1593000.000000,99.000000,11,1114,111413,,Common Stock,20000,,
844 HK Equity,844,Hong Kong,HKD,BBG00282M3Z3,BF5DZR0,VGG4166C1086,,0.690000,764000.000000,341.091378,11,1110,111011,,Common Stock,4000,,
8450 HK Equity,8450,Hong Kong,HKD,BBG00JVKHTQ9,BF4JQW1,KYG3057A1067,,0.122000,399875.000000,122.000000,11,1114,111413,,Common Stock,10000,,
8451 HK Equity,8451,Hong Kong,HKD,BBG00KG2DZQ3,BD3TZM1,KYG8588E1052,,0.122000,1742000.000000,97.600000,12,1210,121014,12101411,Common Stock,10000,,
8452 HK Equity,8452,Hong Kong,HKD,BBG00GNXD8L1,BDR7WR5,CNE100002FQ6,,1.150000,140800.000000,103.316000,14,1412,141210,14121010,Common Stock,2000,,
8455 HK Equity,8455,Hong Kong,HKD,BBG00GCNMZ35,BDD7W79,,,1.070000,557000.000000,856.000000,11,1114,111416,11141613,Common Stock,10000,,
8456 HK Equity,8456,Hong Kong,HKD,BBG00JR6DPB3,BD0M4F9,KYG579801070,,0.325000,151200.000000,130.000000,11,1110,111010,11101010,Common Stock,4000,,
8457 HK Equity,8457,Hong Kong,HKD,BBG00HVLS439,BF44303,KYG394781051,,0.173000,632500.000000,138.400000,16,1617,161715,,Common Stock,10000,,
845 HK Equity,845,Hong Kong,HKD,BBG000BMPR83,B3B9H94,KYG3940K1058,,0.425000,1945500.000000,3311.874390,14,1415,141510,14151017,Common Stock,1000,,
8460 HK Equity,8460,Hong Kong,HKD,BBG00GXKLCX7,BYZQVS5,,,0.690000,12698430.000000,690.000000,11,1114,111411,,Common Stock,10000,,
8462 HK Equity,8462,Hong Kong,HKD,BBG00H1PFZ83,BYVJB88,KYG675071065,,2.360000,1108450.000000,1416.000000,11,1114,111414,11141411,Common Stock,5000,,
8463 HK Equity,8463,Hong Kong,HKD,BBG00H2GPJP8,BYVSX67,KYG8955R1011,,1.410000,334600.000000,634.500000,11,1111,111111,11111111,Common Stock,4000,,
8465 HK Equity,8465,Hong Kong,HKD,BBG00H2GM3P6,BYVSX12,,,2.160000,75400.000000,561.600000,18,1810,181010,18101013,Common Stock,2000,,
8469 HK Equity,8469,Hong Kong,HKD,BBG00H1FPXP0,BZBXXJ2,KYG8116R1074,,7.650000,9388600.000000,6720.402600,14,1412,141214,14121412,Common Stock,2000,,
846 HK Equity,846,Hong Kong,HKD,BBG000P3FT78,B4YSQ09,KYG614131038,,1.890000,0.000000,11516.622439,14,1415,141510,14151012,Common Stock,1000,,
8470 HK Equity,8470,Hong Kong,HKD,BBG00HVLS3L1,BYWG401,KYG569821047,,0.950000,1497200.000000,570.000000,11,1114,111415,11141512,Common Stock,8000,,
8471 HK Equity,8471,Hong Kong,HKD,BBG00H2GPL28,BYVSX90,KYG739531047,,0.315000,123000.000000,252.000000,11,1110,111010,11101010,Common Stock,10000,,
8472 HK Equity,8472,Hong Kong,HKD,BBG00H2GPH63,BYVSX45,KYG5380R1020,,0.600000,24500.000000,240.000000,11,1114,111410,11141011,Common Stock,5000,,
8473 HK Equity,8473,Hong Kong,HKD,BBG00JX8VDQ3,BF5BQG0,KYG148491064,,0.300000,2108240.000000,336.000000,12,1210,121014,12101411,Common Stock,10000,,
8476 HK Equity,8476,Hong Kong,HKD,BBG00HVLS5N4,BYWG3S2,KYG669791082,,0.710000,50805.000000,198.800000,12,1211,121111,12111113,Common Stock,2000,,
8479 HK Equity,8479,Hong Kong,HKD,BBG00JMZHS24,BFNNRY3,KYG520041016,,0.970000,3819450.000000,407.400000,13,1310,131014,13101410,Common Stock,4000,,
847 HK Equity,847,Hong Kong,HKD,BBG001KFW1W8,B40Z507,GB00B0HZPV38,,83.900000,1369.500000,37494.750422,17,1715,171510,17151012,Common Stock,30,,
8480 HK Equity,8480,Hong Kong,HKD,BBG00HVLS965,BYWG3Y8,KYG370041017,,0.410000,60600.000000,206.640000,11,1110,111011,11101111,Common Stock,4000,,
8481 HK Equity,8481,Hong Kong,HKD,BBG00H2GPJF9,BYVSX89,KYG811691073,,0.500000,29250.000000,250.000000,17,1713,171311,,Common Stock,5000,,
8483 HK Equity,8483,Hong Kong,HKD,BBG00K2FTCT0,BYZQTZ8,KYG6053A1031,,0.193000,5259000.000000,154.400000,11,1114,111416,11141617,Common Stock,8000,,
8485 HK Equity,8485,Hong Kong,HKD,BBG00JGRN960,BFCLGB8,KYG8233R1056,,0.086000,988500.000000,86.000000,11,1114,111413,,Common Stock,10000,,
8487 HK Equity,8487,Hong Kong,HKD,BBG00JMZGMY3,BFNNS73,KYG4970A1085,,2.860000,953500.000000,2288.000000,18,1810,181010,,Common Stock,10000,,
848 HK Equity,848,Hong Kong,HKD,BBG000DQGQ39,B2NT803,KYG5804G1047,,0.740000,573800.000000,3803.841240,11,1120,112013,11201310,Common Stock,1000,,
8490 HK Equity,8490,Hong Kong,HKD,BBG00KXSC922,BD5J381,KYG6541R1065,,0.360000,1153500.000000,253.980000,17,1712,171210,,Common Stock,5000,,
8491 HK Equity,8491,Hong Kong,HKD,BBG00HPFC3J1,BDQPV40,KYG241891053,,1.000000,5167750.000000,600.000000,12,1211,121111,,Common Stock,5000,,
8493 HK Equity,8493,Hong Kong,HKD,BBG00JMZHLJ1,BFNNS06,,,0.118000,353400.000000,169.920000,14,1410,141010,14101013,Common Stock,12000,,
8495 HK Equity,8495,Hong Kong,HKD,BBG00JC3DJ48,BF42YJ3,KYG675711025,,0.360000,56600.000000,115.200000,11,1116,111613,,Common Stock,4000,,
84 HK Equity,84,Hong Kong,HKD,BBG000BDZX61,6864448,BMG8465C1073,,0.365000,677779.600000,381.963019,11,1120,112016,11201611,Common Stock,1000,,
8501 HK Equity,8501,Hong Kong,HKD,BBG00JKJ86S2,BD96C69,KYG7786R1083,,1.320000,23000.000000,264.000000,16,1615,161511,,Common Stock,2000,,
8502 HK Equity,8502,Hong Kong,HKD,BBG00L9BRFQ8,BD57DQ3,KYG669691092,,0.435000,,348.000000,16,1617,161716,16171611,Common Stock,8000,,
8506 HK Equity,8506,Hong Kong,HKD,BBG00JKZVZT5,BYZPV71,,,0.129000,267000.000000,129.000000,16,1612,161215,16121516,Common Stock,12000,,
8507 HK Equity,8507,Hong Kong,HKD,BBG00KGGWZ90,BF3TVZ0,KYG469111069,,0.360000,776605.000000,144.000000,11,1110,111010,11101010,Common Stock,4000,,
8509 HK Equity,8509,Hong Kong,HKD,BBG00JMZGL93,BFNNS84,KYG9705R1020,,0.640000,41400.000000,256.000000,12,1211,121111,12111120,Common Stock,4000,,
850 HK Equity,850,Hong Kong,HKD,BBG000PHLRJ1,BYVQL45,KYG8978E1035,,0.118000,1044000.000000,1058.209347,14,1413,141310,14131011,Common Stock,4000,,
8510 HK Equity,8510,Hong Kong,HKD,BBG00JXK09T6,BG0CZX5,KYG894351041,,0.173000,599600.000000,138.400000,11,1116,111613,11161311,Common Stock,8000,,
8511 HK Equity,8511,Hong Kong,HKD,BBG00KGGWBL9,BF3TVY9,KYG9897F1063,,0.340000,618200.000000,136.000000,16,1611,161113,,Common Stock,4000,,
8512 HK Equity,8512,Hong Kong,HKD,BBG00LBC3FM3,BG20S38,KYG4713A1004,,0.445000,,489.500000,12,1210,121014,12101410,Common Stock,10000,,
8513 HK Equity,8513,Hong Kong,HKD,BBG00JMZHQ37,BFNNRZ4,,,0.300000,85800.000000,120.000000,16,1613,161311,16131110,Common Stock,4000,,
8519 HK Equity,8519,Hong Kong,HKD,BBG00JX3NT60,BF12979,KYG7396H1020,,0.162000,856000.000000,139.320000,11,1116,111613,11161311,Common Stock,10000,,
851 HK Equity,851,Hong Kong,HKD,BBG000BG1BT4,BTSTN35,BMG8115Q1261,,0.233000,1015540.000000,830.077076,17,1710,171013,,Common Stock,10000,,
8521 HK Equity,8521,Hong Kong,HKD,BBG00KT7DW12,BFMCFV4,KYG8501E1098,,0.290000,8570250.000000,139.200000,11,1110,111011,,Common Stock,5000,,
8522 HK Equity,8522,Hong Kong,HKD,BBG00JX8VPT3,BF5BQH1,KYG3708A1094,,0.800000,1399200.000000,297.600000,11,1114,111411,,Common Stock,4000,,
8523 HK Equity,8523,Hong Kong,HKD,BBG00JXJZS37,BG0D088,KYG810071095,,0.390000,253500.000000,156.000000,16,1615,161511,,Common Stock,5000,,
8525 HK Equity,8525,Hong Kong,HKD,BBG00LBKYV64,BZ7PF63,KYG1826R1039,,1.100000,,297.000000,14,1412,141210,14121010,Common Stock,2000,,
8526 HK Equity,8526,Hong Kong,HKD,BBG00K1WK395,BFM75S6,KYG970591023,,0.540000,4140500.000000,309.960000,16,1611,161110,16111011,Common Stock,10000,,
8527 HK Equity,8527,Hong Kong,HKD,BBG00KP4L6L9,BG334F0,KYG514071078,,1.930000,1123500.000000,965.000000,11,1116,111613,11161311,Common Stock,5000,,
852 HK Equity,852,Hong Kong,HKD,BBG000KYKPG7,B3KR9C6,KYG853951203,,0.510000,288000.000000,1084.118266,13,1310,131011,13101111,Common Stock,2000,,
8532 HK Equity,8532,Hong Kong,HKD,BBG00JXK0HZ1,BG0D077,KYG715921022,,0.150000,713560.000000,120.000000,16,1615,161511,16151110,Common Stock,8000,,
8535 HK Equity,8535,Hong Kong,HKD,BBG00JXKY4S1,BG0D099,KYG9377R1092,,0.133000,2036000.000000,159.600000,16,1611,161110,16111013,Common Stock,20000,,
8536 HK Equity,8536,Hong Kong,HKD,BBG00KVT2PV5,BFM2QN3,KYG889141092,,0.218000,1232100.000000,109.000000,13,1310,131011,13101111,Common Stock,10000,,
853 HK Equity,853,Hong Kong,HKD,BBG0015NVM80,B676TW7,KYG608371046,,9.470000,2247786.000000,13846.213358,15,1512,151212,15121210,Common Stock,1000,,
8540 HK Equity,8540,Hong Kong,HKD,BBG00LC14FJ9,BD3G306,KYG9380M1050,,1.260000,,252.000000,14,1410,141010,14101013,Common Stock,2000,,
8545 HK Equity,8545,Hong Kong,HKD,BBG00KY0TLF3,BD836Y7,KYG042491012,,0.455000,11652750.000000,455.000000,11,1113,111310,,Common Stock,8000,,
8547 HK Equity,8547,Hong Kong,HKD,BBG00LBC7K20,BG20S72,KYG685511035,,0.245000,,245.000000,11,1119,111913,11191310,Common Stock,10000,,
854 HK Equity,854,Hong Kong,HKD,BBG005NH0FS1,BZ56Z91,BMG9643L1349,,5.890000,24350.000000,449.648254,18,1813,181310,18131010,Common Stock,1000,,
855 HK Equity,855,Hong Kong,HKD,BBG000DDR319,6671477,BMG210901242,,10.300000,5060603.000000,16571.678848,19,1910,191012,19101212,Common Stock,2000,,
856 HK Equity,856,Hong Kong,HKD,BBG000MXFQ53,6527031,KYG9400C1116,,4.240000,1359380.000000,6206.842712,11,1119,111912,11191210,Common Stock,2000,,
857 HK Equity,857,Hong Kong,HKD,BBG000BFNTD0,6226576,CNE1000003W8,,5.820000,108587900.000000,122795.598000,13,1310,131010,,Common Stock,2000,,
858 HK Equity,858,Hong Kong,HKD,BBG000BSKPT6,6208110,BMG3285Q1134,,0.147000,570000.000000,351.330000,15,1511,151112,15111210,Common Stock,10000,,
859 HK Equity,859,Hong Kong,HKD,BBG000BWH7S2,BD38X91,,,0.780000,20971900.000000,877.521116,14,1415,141510,,Common Stock,2000,,
85 HK Equity,85,Hong Kong,HKD,BBG000BCL863,B08ZXW9,BMG2110E1214,,0.870000,1342450.000000,1765.988640,18,1810,181016,,Common Stock,2000,,
8606 HK Equity,8606,Hong Kong,HKD,BBG00LBKTYT9,BFZ5ZS7,KYG5259G1047,,0.590000,,472.000000,18,1814,181410,,Common Stock,10000,,
860 HK Equity,860,Hong Kong,HKD,BBG000P2J453,BYZNX13,,,0.960000,8214115.000000,5676.331571,11,1110,111010,11101016,Common Stock,4000,,
861 HK Equity,861,Hong Kong,HKD,BBG000C1Z4K4,6351865,BMG2759B1072,,4.330000,1577060.000000,7262.544356,11,1119,111912,11191210,Common Stock,1000,,
862 HK Equity,862,Hong Kong,HKD,BBG000CBY2C6,B01SM17,KYG9375G1212,,0.400000,485316.200000,1569.676187,10,1011,101110,10111010,Common Stock,5000,,
863 HK Equity,863,Hong Kong,HKD,BBG002WJ3406,B81RL68,KYG131101043,,9.000000,53000.000000,2265.939711,10,1010,101010,10101010,Common Stock,2000,,
864 HK Equity,864,Hong Kong,HKD,BBG0046C4JS2,B88BQK2,BMG9705S1008,,0.930000,8200.000000,359.143455,14,1415,141510,14151014,Common Stock,4000,,
865 HK Equity,865,Hong Kong,HKD,BBG000F299F3,BDGHXC8,KYG5139V1077,,0.182000,669820.000000,1062.514125,18,1813,181310,18131010,Common Stock,4000,,
866 HK Equity,866,Hong Kong,HKD,BBG000MJGSK2,B605P78,KYG2159E1070,,0.500000,1680600.000000,1246.706993,13,1310,131016,13101610,Common Stock,2000,,
867 HK Equity,867,Hong Kong,HKD,BBG0015X4QW2,B6WY993,KYG211081248,,13.900000,7118672.000000,34572.740417,15,1510,151012,,Common Stock,1000,,
868 HK Equity,868,Hong Kong,HKD,BBG000LG6G08,B05NXN7,KYG9828G1082,,8.940000,17097040.000000,35737.655784,17,1711,171112,17111212,Common Stock,2000,,
869 HK Equity,869,Hong Kong,HKD,BBG000R37TY5,B2NDF82,BMG7147S1008,,0.740000,510564.100000,873.200000,11,1113,111310,,Common Stock,4000,,
86 HK Equity,86,Hong Kong,HKD,BBG000BDT1N9,6859789,HK0086000525,,4.630000,828767.800000,9968.665453,14,1412,141211,,Common Stock,1000,,
87001 HK Equity,87001,Hong Kong,CNY,BBG001LL5X09,B3WG813,HK0000078516,,3.250000,3914420.000000,18482.917177,14,1415,141511,,REIT,1000,,
871 HK Equity,871,Hong Kong,HKD,BBG001QT9185,BJ3T2D3,KYG2116C1033,,0.155000,2618950.000000,229.099920,16,1615,161511,16151110,Common Stock,1000,,
872 HK Equity,872,Hong Kong,HKD,BBG000CN2HY8,BD388X0,KYG9135P1063,,0.850000,2059500.000000,1039.707155,11,1111,111111,11111114,Common Stock,2000,,
873 HK Equity,873,Hong Kong,HKD,BBG000PWSQD9,B9M2Y48,KYG215AE1053,,1.080000,0.000000,1080.000000,11,1110,111011,11101111,Common Stock,2000,,
874 HK Equity,874,Hong Kong,HKD,BBG000BMHD83,6084387,CNE100000387,,35.850000,3876284.000000,7883.415000,15,1510,151012,,Common Stock,2000,,
875 HK Equity,875,Hong Kong,HKD,BBG000BDY466,BYT33H5,BMG2162U1062,,0.086000,1111810.000000,97.197225,12,1210,121010,12101013,Common Stock,20000,,
876 HK Equity,876,Hong Kong,HKD,BBG000BD47D4,BF165L7,,,0.290000,2159167.000000,1477.436718,15,1512,151212,15121212,Common Stock,10000,,
877 HK Equity,877,Hong Kong,HKD,BBG000QQWMV5,B67RR59,KYG6771C1006,,4.680000,2081171.000000,3749.242723,18,1810,181010,18101013,Common Stock,1000,,
878 HK Equity,878,Hong Kong,HKD,BBG000BRG107,BWX5511,BMG8277H1530,,12.740000,79024.000000,3609.352010,14,1415,141510,14151014,Common Stock,500,,
87 HK Equity,87,Hong Kong,HKD,BBG000BF03H8,6867760,HK0087000532,,13.980000,1546763.000000,41686.542600,14,1415,141510,14151014,Common Stock,2500,,
880 HK Equity,880,Hong Kong,HKD,BBG000BMG5N4,B2NR3Y6,HK0880043028,,9.700000,19102810.000000,54893.942142,11,1116,111610,11161010,Common Stock,1000,,
881 HK Equity,881,Hong Kong,HKD,BBG000QCN464,B633D97,KYG9894K1085,,19.160000,7104346.000000,43525.732818,11,1120,112010,11201012,Common Stock,500,,
